timestamp,executable,image,repetition,fast_ms,sort_ms,slow_ms,total_ms,status
2026-05-17T23:06:59+00:00,denoise_1,noise_1280.ppm,1,,,,19.729,ok
2026-05-17T23:06:59+00:00,denoise_1,noise_1280.ppm,2,,,,19.814,ok
2026-05-17T23:07:00+00:00,denoise_1,noise_1280.ppm,3,,,,19.673,ok
2026-05-17T23:07:00+00:00,denoise_1,noise_1280.ppm,4,,,,19.702,ok
2026-05-17T23:07:01+00:00,denoise_1,noise_1280.ppm,5,,,,19.697,ok
2026-05-17T23:07:01+00:00,denoise_1,noise_1280.ppm,6,,,,19.722,ok
2026-05-17T23:07:02+00:00,denoise_1,noise_1280.ppm,7,,,,19.678,ok
2026-05-17T23:07:02+00:00,denoise_1,noise_1280.ppm,8,,,,19.715,ok
2026-05-17T23:07:03+00:00,denoise_1,noise_1280.ppm,9,,,,19.724,ok
2026-05-17T23:07:03+00:00,denoise_1,noise_1280.ppm,10,,,,19.744,ok
2026-05-17T23:07:04+00:00,denoise_1,noise_1280.ppm,11,,,,19.678,ok
2026-05-17T23:07:04+00:00,denoise_1,noise_1280.ppm,12,,,,19.760,ok
2026-05-17T23:07:05+00:00,denoise_1,noise_1280.ppm,13,,,,19.778,ok
2026-05-17T23:07:05+00:00,denoise_1,noise_1280.ppm,14,,,,19.738,ok
2026-05-17T23:07:06+00:00,denoise_1,noise_1280.ppm,15,,,,19.648,ok
2026-05-17T23:07:06+00:00,denoise_1,noise_1280.ppm,16,,,,19.688,ok
2026-05-17T23:07:07+00:00,denoise_1,noise_1280.ppm,17,,,,19.645,ok
2026-05-17T23:07:07+00:00,denoise_1,noise_1280.ppm,18,,,,19.778,ok
2026-05-17T23:07:08+00:00,denoise_1,noise_1280.ppm,19,,,,19.709,ok
2026-05-17T23:07:08+00:00,denoise_1,noise_1280.ppm,20,,,,19.692,ok
2026-05-17T23:07:09+00:00,denoise_1,noise_1280.ppm,21,,,,19.666,ok
2026-05-17T23:07:09+00:00,denoise_1,noise_1280.ppm,22,,,,19.663,ok
2026-05-17T23:07:10+00:00,denoise_1,noise_1280.ppm,23,,,,19.698,ok
2026-05-17T23:07:10+00:00,denoise_1,noise_1280.ppm,24,,,,19.776,ok
2026-05-17T23:07:11+00:00,denoise_1,noise_1280.ppm,25,,,,19.764,ok
2026-05-17T23:07:11+00:00,denoise_1,noise_1280.ppm,26,,,,19.730,ok
2026-05-17T23:07:12+00:00,denoise_1,noise_1280.ppm,27,,,,19.697,ok
